ACCIDENT_NO,SURFACE_COND_DESC,SURFACE_INDEX
T20210009397,Dry,1.0
T20210009399,Dry,1.0
T20210009400,Dry,1.0
T20210009401,Dry,1.0
T20210009403,Dry,1.0
T20210009408,Dry,1.0
T20210009409,Dry,1.0
T20210009410,Dry,1.0
T20210009412,Dry,1.0
T20210009413,Dry,1.0
T20210009414,Dry,1.0
T20210009415,Wet,2.0
T20210009422,Dry,1.0
T20210009423,Dry,1.0
T20210009426,Dry,1.0
T20210009427,Dry,1.0
T20210009428,Dry,1.0
T20210009432,Wet,2.0
T20210009435,Wet,2.0
T20210009436,Dry,1.0
T20210009437,Wet,2.0
T20210009440,Dry,1.0
T20210009442,Dry,1.0
T20210009445,Icy,5.0
T20210009447,Dry,1.0
T20210009448,Dry,1.0
T20210009455,Dry,1.0
T20210009458,Dry,1.0
T20210009460,Dry,1.0
T20210009462,Dry,1.0
T20210009463,Dry,1.0
T20210009464,Dry,1.0
T20210009465,Dry,1.0
T20210009467,Dry,1.0
T20210009468,Dry,1.0
T20210009469,Dry,1.0
T20210009471,Dry,1.0
T20210009474,Dry,1.0
T20210009475,Dry,1.0
T20210009476,Dry,1.0
T20210009477,Dry,1.0
T20210009486,Dry,1.0
T20210009487,Dry,1.0
T20210009488,Dry,1.0
T20210009489,Dry,1.0
T20210009490,Dry,1.0
T20210009491,Dry,1.0
T20210009492,Dry,1.0
T20210009494,Dry,1.0
T20210009495,Wet,2.0
T20210009496,Dry,1.0
T20210009497,Dry,1.0
T20210009498,Dry,1.0
T20210009502,Dry,1.0
T20210009505,Dry,1.0
T20210009506,Dry,1.0
T20210009507,Dry,1.0
T20210009508,Wet,2.0
T20210009509,Dry,1.0
T20210009512,Dry,1.0
T20210009516,Dry,1.0
T20210009517,Dry,1.0
T20210009518,Dry,1.0
T20210009519,Dry,1.0
T20210009521,Dry,1.0
T20210009523,Dry,1.0
T20210009526,Dry,1.0
T20210009529,Dry,1.0
T20210009532,Dry,1.0
T20210009533,Dry,1.0
T20210009534,Dry,1.0
T20210009538,Dry,1.0
T20210009540,Dry,1.0
T20210009545,Dry,1.0
T20210009546,Dry,1.0
T20210009547,Dry,1.0
T20210009548,Dry,1.0
T20210009549,Dry,1.0
T20210009551,Dry,1.0
T20210009552,Dry,1.0
T20210009557,Dry,1.0
T20210009559,Dry,1.0
T20210009561,Dry,1.0
T20210009562,Dry,1.0
T20210009565,Dry,1.0
T20210009566,Dry,1.0
T20210009567,Dry,1.0
T20210009568,Dry,1.0
T20210009569,Dry,1.0
T20210009570,Dry,1.0
T20210009572,Dry,1.0
T20210009574,Dry,1.0
T20210009578,Dry,1.0
T20210009580,Dry,1.0
T20210009581,Dry,1.0
T20210009583,Dry,1.0
T20210009584,Dry,1.0
T20210009587,Dry,1.0
T20210009588,Dry,1.0
T20210009589,Dry,1.0
T20210009595,Dry,1.0
T20210009597,Dry,1.0
T20210009602,Dry,1.0
T20210009603,Dry,1.0
T20210009605,Wet,2.0
T20210009606,Dry,1.0
T20210009609,Dry,1.0
T20210009611,Dry,1.0
T20210009612,Dry,1.0
T20210009613,Dry,1.0
T20210009614,Dry,1.0
T20210009615,Dry,1.0
T20210009616,Dry,1.0
T20210009622,Dry,1.0
T20210009624,Dry,1.0
T20210009627,Dry,1.0
T20210009628,Dry,1.0
T20210009630,Dry,1.0
T20210009632,Dry,1.0
T20210009633,Dry,1.0
T20210009634,Dry,1.0
T20210009635,Dry,1.0
T20210009636,Dry,1.0
T20210009637,Dry,1.0
T20210009638,Dry,1.0
T20210009639,Dry,1.0
T20210009640,Dry,1.0
T20210009643,Wet,2.0
T20210009644,Dry,1.0
T20210009645,Dry,1.0
T20210009646,Dry,1.0
T20210009647,Dry,1.0
T20210009648,Dry,1.0
T20210009654,Dry,1.0
T20210009658,Dry,1.0
T20210009659,Dry,1.0
T20210009660,Dry,1.0
T20210009664,Dry,1.0
T20210009668,Dry,1.0
T20210009670,Dry,1.0
T20210009671,Dry,1.0
T20210009673,Dry,1.0
T20210009676,Dry,1.0
T20210009678,Dry,1.0
T20210009681,Dry,1.0
T20210009687,Dry,1.0
T20210009689,Dry,1.0
T20210009690,Dry,1.0
T20210009692,Dry,1.0
T20210009693,Dry,1.0
T20210009694,Dry,1.0
T20210009695,Dry,1.0
T20210009697,Dry,1.0
T20210009699,Dry,1.0
T20210009705,Dry,1.0
T20210009706,Dry,1.0
T20210009707,Dry,1.0
T20210009708,Dry,1.0
T20210009710,Dry,1.0
T20210009711,Dry,1.0
T20210009712,Dry,1.0
T20210009713,Dry,1.0
T20210009714,Dry,1.0
T20210009715,Dry,1.0
T20210009717,Dry,1.0
T20210009721,Wet,2.0
T20210009722,Dry,1.0
T20210009723,Dry,1.0
T20210009725,Dry,1.0
T20210009729,Dry,1.0
T20210009731,Dry,1.0
T20210009734,Dry,1.0
T20210009740,Dry,1.0
T20210009741,Dry,1.0
T20210009742,Dry,1.0
T20210009745,Dry,1.0
T20210009746,Dry,1.0
T20210009748,Dry,1.0
T20210009749,Dry,1.0
T20210009753,Dry,1.0
T20210009755,Dry,1.0
T20210009756,Dry,1.0
T20210009757,Dry,1.0
T20210009760,Dry,1.0
T20210009762,Dry,1.0
T20210009764,Dry,1.0
T20210009765,Dry,1.0
T20210009767,Dry,1.0
T20210009772,Dry,1.0
T20210009774,Dry,1.0
T20210009776,Dry,1.0
T20210009777,Dry,1.0
T20210009778,Dry,1.0
T20210009779,Dry,1.0
T20210009780,Dry,1.0
T20210009781,Dry,1.0
T20210009783,Dry,1.0
T20210009784,Dry,1.0
T20210009789,Dry,1.0
T20210009790,Dry,1.0
T20210009792,Dry,1.0
T20210009795,Dry,1.0
T20210009799,Dry,1.0
T20210009802,Dry,1.0
T20210009803,Dry,1.0
T20210009810,Dry,1.0
T20210009811,Dry,1.0
T20210009812,Dry,1.0
T20210009814,Dry,1.0
T20210009816,Dry,1.0
T20210009818,Dry,1.0
T20210009819,Dry,1.0
T20210009821,Dry,1.0
T20210009822,Dry,1.0
T20210009823,Dry,1.0
T20210009824,Dry,1.0
T20210009826,Dry,1.0
T20210009829,Dry,1.0
T20210009832,Dry,1.0
T20210009833,Wet,2.0
T20210009834,Dry,1.0
T20210009837,Dry,1.0
T20210009838,Dry,1.0
T20210009840,Dry,1.0
T20210009844,Dry,1.0
T20210009849,Wet,2.0
T20210009850,Dry,1.0
T20210009852,Dry,1.0
T20210009855,Wet,2.0
T20210009856,Dry,1.0
T20210009858,Dry,1.0
T20210009860,Dry,1.0
T20210009863,Wet,2.0
T20210009864,Wet,2.0
T20210009866,Wet,2.0
T20210009868,Dry,1.0
T20210009869,Dry,1.0
T20210009871,Dry,1.0
T20210009872,Dry,1.0
T20210009875,Dry,1.0
T20210009876,Dry,1.0
T20210009877,Wet,2.0
T20210009879,Wet,2.0
T20210009880,Wet,2.0
T20210009883,Dry,1.0
T20210009884,Dry,1.0
T20210009886,Dry,1.0
T20210009888,Dry,1.0
T20210009890,Dry,1.0
T20210009891,Wet,2.0
T20210009892,Dry,1.0
T20210009893,Dry,1.0
T20210009894,Dry,1.0
T20210009896,Dry,1.0
T20210009897,Dry,1.0
T20210009898,Dry,1.0
T20210009903,Dry,1.0
T20210009906,Dry,1.0
T20210009907,Dry,1.0
T20210009917,Wet,2.0
T20210009918,Wet,2.0
T20210009919,Dry,1.0
T20210009920,Dry,1.0
T20210009924,Wet,2.0
T20210009925,Wet,2.0
T20210009926,Wet,2.0
T20210009927,Wet,2.0
T20210009928,Wet,2.0
T20210009930,Wet,2.0
T20210009931,Wet,2.0
T20210009932,Wet,2.0
T20210009933,Dry,1.0
T20210009935,Wet,2.0
T20210009937,Wet,2.0
T20210009941,Dry,1.0
T20210009945,Wet,2.0
T20210009946,Dry,1.0
T20210009948,Dry,1.0
T20210009951,Dry,1.0
T20210009953,"Wet, Muddy",2.67
T20210009961,Dry,1.0
T20210009964,Dry,1.0
T20210009966,Dry,1.0
T20210009967,Dry,1.0
T20210009970,Dry,1.0
T20210009972,Wet,2.0
T20210009975,Dry,1.0
T20210009976,Dry,1.0
T20210009977,Dry,1.0
T20210009978,Dry,1.0
T20210009980,Dry,1.0
T20210009982,Wet,2.0
T20210009984,Dry,1.0
T20210009985,Dry,1.0
T20210009987,Wet,2.0
T20210009988,Dry,1.0
T20210009990,Wet,2.0
T20210009991,Dry,1.0
T20210009992,Dry,1.0
T20210009994,Dry,1.0
T20210009995,Dry,1.0
T20210009996,Wet,2.0
T20210009997,Wet,2.0
T20210010000,Wet,2.0
T20210010003,Dry,1.0
T20210010005,Wet,2.0
T20210010006,Dry,1.0
T20210010007,Wet,2.0
T20210010008,Dry,1.0
T20210010009,Dry,1.0
T20210010011,Dry,1.0
T20210010012,Dry,1.0
T20210010013,Dry,1.0
T20210010016,Dry,1.0
T20210010017,Dry,1.0
T20210010022,Dry,1.0
T20210010024,Dry,1.0
T20210010026,Wet,2.0
T20210010027,Dry,1.0
T20210010030,Dry,1.0
T20210010031,Dry,1.0
T20210010032,Dry,1.0
T20210010033,Dry,1.0
T20210010034,Dry,1.0
T20210010038,Wet,2.0
T20210010039,Dry,1.0
T20210010040,Wet,2.0
T20210010047,Dry,1.0
T20210010051,Dry,1.0
T20210010052,Dry,1.0
T20210010053,Dry,1.0
T20210010055,Dry,1.0
T20210010057,Dry,1.0
T20210010059,Dry,1.0
T20210010061,Dry,1.0
T20210010062,Dry,1.0
T20210010064,Dry,1.0
T20210010065,Wet,2.0
T20210010066,Dry,1.0
T20210010068,Dry,1.0
T20210010069,Dry,1.0
T20210010070,Dry,1.0
T20210010073,Dry,1.0
T20210010074,Dry,1.0
T20210010079,Dry,1.0
T20210010080,Dry,1.0
T20210010081,Dry,1.0
T20210010082,Dry,1.0
T20210010083,Dry,1.0
T20210010086,Dry,1.0
T20210010088,Dry,1.0
T20210010089,Dry,1.0
T20210010092,Dry,1.0
T20210010094,Dry,1.0
T20210010095,Dry,1.0
T20210010096,Dry,1.0
T20210010098,Dry,1.0
T20210010102,Dry,1.0
T20210010103,Dry,1.0
T20210010105,Dry,1.0
T20210010107,Dry,1.0
T20210010110,Dry,1.0
T20210010112,Dry,1.0
T20210010113,Dry,1.0
T20210010116,Wet,2.0
T20210010119,Dry,1.0
T20210010121,Wet,2.0
T20210010123,Dry,1.0
T20210010124,Wet,2.0
T20210010125,Dry,1.0
T20210010126,Dry,1.0
T20210010127,Dry,1.0
T20210010128,Dry,1.0
T20210010129,Dry,1.0
T20210010133,Dry,1.0
T20210010137,Dry,1.0
T20210010138,Dry,1.0
T20210010141,Dry,1.0
T20210010143,Dry,1.0
T20210010144,Dry,1.0
T20210010148,Dry,1.0
T20210010149,Wet,2.0
T20210010152,Dry,1.0
T20210010153,Dry,1.0
T20210010155,Dry,1.0
T20210010156,Dry,1.0
T20210010158,Dry,1.0
T20210010159,Dry,1.0
T20210010162,Dry,1.0
T20210010164,Dry,1.0
T20210010165,Dry,1.0
T20210010167,Dry,1.0
T20210010171,Dry,1.0
T20210010172,Dry,1.0
T20210010173,Dry,1.0
T20210010178,Dry,1.0
T20210010179,Dry,1.0
T20210010180,Dry,1.0
T20210010182,Dry,1.0
T20210010185,Dry,1.0
T20210010189,Dry,1.0
T20210010190,Dry,1.0
T20210010192,Dry,1.0
T20210010193,Dry,1.0
T20210010195,Dry,1.0
T20210010198,Dry,1.0
T20210010202,Dry,1.0
T20210010203,Dry,1.0
T20210010204,Dry,1.0
T20210010205,Dry,1.0
T20210010206,Dry,1.0
T20210010207,Dry,1.0
T20210010208,Dry,1.0
T20210010210,Dry,1.0
T20210010211,Dry,1.0
T20210010212,Dry,1.0
T20210010218,Dry,1.0
T20210010219,Dry,1.0
T20210010221,Dry,1.0
T20210010224,Dry,1.0
T20210010225,Dry,1.0
T20210010226,Dry,1.0
T20210010227,Dry,1.0
T20210010228,Dry,1.0
T20210010229,Dry,1.0
T20210010233,Dry,1.0
T20210010235,Dry,1.0
T20210010236,Dry,1.0
T20210010237,Dry,1.0
T20210010238,Dry,1.0
T20210010242,Dry,1.0
T20210010243,Dry,1.0
T20210010246,Dry,1.0
T20210010247,Dry,1.0
T20210010249,Dry,1.0
T20210010252,Dry,1.0
T20210010255,Dry,1.0
T20210010258,Dry,1.0
T20210010260,Dry,1.0
T20210010262,Dry,1.0
T20210010267,Dry,1.0
T20210010268,Dry,1.0
T20210010269,Dry,1.0
T20210010270,Wet,2.0
T20210010272,Dry,1.0
T20210010277,Dry,1.0
T20210010279,Dry,1.0
T20210010284,Dry,1.0
T20210010286,Dry,1.0
T20210010287,Dry,1.0
T20210010288,Dry,1.0
T20210010290,Dry,1.0
T20210010291,Dry,1.0
T20210010293,Dry,1.0
T20210010294,Dry,1.0
T20210010296,Dry,1.0
T20210010299,Dry,1.0
T20210010300,Dry,1.0
T20210010301,Dry,1.0
T20210010304,Dry,1.0
T20210010305,Dry,1.0
T20210010311,Dry,1.0
T20210010313,Dry,1.0
T20210010314,Dry,1.0
T20210010319,Dry,1.0
T20210010320,Dry,1.0
T20210010323,Dry,1.0
T20210010326,Dry,1.0
T20210010329,Dry,1.0
T20210010330,Dry,1.0
T20210010332,Dry,1.0
T20210010333,Dry,1.0
T20210010334,Dry,1.0
T20210010336,Dry,1.0
T20210010337,Dry,1.0
T20210010338,Dry,1.0
T20210010339,Dry,1.0
T20210010340,Dry,1.0
T20210010341,Dry,1.0
T20210010342,Dry,1.0
T20210010343,Dry,1.0
T20210010345,Dry,1.0
T20210010347,Dry,1.0
T20210010349,Dry,1.0
T20210010351,Dry,1.0
T20210010352,Dry,1.0
T20210010353,Dry,1.0
T20210010355,Dry,1.0
T20210010358,Dry,1.0
T20210010359,Dry,1.0
T20210010361,Dry,1.0
T20210010363,Wet,2.0
T20210010368,Wet,2.0
T20210010369,Dry,1.0
T20210010370,Dry,1.0
T20210010372,Wet,2.0
T20210010373,Dry,1.0
T20210010374,Dry,1.0
T20210010376,Dry,1.0
T20210010377,Dry,1.0
T20210010380,Dry,1.0
T20210010381,Dry,1.0
T20210010384,Dry,1.0
T20210010385,Wet,2.0
T20210010393,Dry,1.0
T20210010396,Muddy,3.0
T20210010399,Dry,1.0
T20210010403,Wet,2.0
T20210010405,Dry,1.0
T20210010407,Dry,1.0
T20210010408,Dry,1.0
T20210010414,Dry,1.0
T20210010415,Dry,1.0
T20210010416,Dry,1.0
T20210010417,Dry,1.0
T20210010419,Dry,1.0
T20210010422,Dry,1.0
T20210010423,Wet,2.0
T20210010424,Dry,1.0
T20210010429,Dry,1.0
T20210010430,Dry,1.0
T20210010434,Dry,1.0
T20210010437,Dry,1.0
T20210010440,Dry,1.0
T20210010444,Dry,1.0
T20210010445,Wet,2.0
T20210010446,Dry,1.0
T20210010447,Dry,1.0
T20210010448,Dry,1.0
T20210010449,Dry,1.0
T20210010451,Dry,1.0
T20210010452,Dry,1.0
T20210010455,Dry,1.0
T20210010456,Dry,1.0
T20210010457,Dry,1.0
T20210010459,Dry,1.0
T20210010460,Dry,1.0
T20210010461,Dry,1.0
T20210010466,Wet,2.0
T20210010467,Dry,1.0
T20210010474,Dry,1.0
T20210010475,Wet,2.0
T20210010477,Dry,1.0
T20210010479,Wet,2.0
T20210010481,Dry,1.0
T20210010483,Dry,1.0
T20210010486,Dry,1.0
T20210010491,Dry,1.0
T20210010492,Dry,1.0
T20210010494,Wet,2.0
T20210010495,Wet,2.0
T20210010496,Dry,1.0
T20210010497,Wet,2.0
T20210010500,Dry,1.0
T20210010501,Dry,1.0
T20210010502,Wet,2.0
T20210010505,Dry,1.0
T20210010508,Dry,1.0
T20210010512,Dry,1.0
T20210010513,Wet,2.0
T20210010514,Wet,2.0
T20210010516,Dry,1.0
T20210010529,Dry,1.0
T20210010532,Wet,2.0
T20210010534,Wet,2.0
T20210010536,Dry,1.0
T20210010539,Dry,1.0
T20210010540,Dry,1.0
T20210010542,Wet,2.0
T20210010544,Wet,2.0
T20210010546,Dry,1.0
T20210010548,Wet,2.0
T20210010549,Wet,2.0
T20210010550,Dry,1.0
T20210010552,Wet,2.0
T20210010554,Dry,1.0
T20210010557,Dry,1.0
T20210010558,Wet,2.0
T20210010559,Wet,2.0
T20210010561,Wet,2.0
T20210010567,Wet,2.0
T20210010570,Wet,2.0
T20210010571,Dry,1.0
T20210010578,Dry,1.0
T20210010580,Wet,2.0
T20210010586,Dry,1.0
T20210010587,Dry,1.0
T20210010588,Dry,1.0
T20210010591,Dry,1.0
T20210010594,Dry,1.0
T20210010596,Dry,1.0
T20210010600,Dry,1.0
T20210010601,Dry,1.0
T20210010602,Dry,1.0
T20210010605,Dry,1.0
T20210010606,Dry,1.0
T20210010607,Dry,1.0
T20210010610,Dry,1.0
T20210010614,Dry,1.0
T20210010615,Dry,1.0
T20210010616,Dry,1.0
T20210010617,Wet,2.0
T20210010621,Dry,1.0
T20210010622,Dry,1.0
T20210010624,Dry,1.0
T20210010626,Dry,1.0
T20210010629,Wet,2.0
T20210010630,Dry,1.0
T20210010634,Dry,1.0
T20210010635,Wet,2.0
T20210010636,Wet,2.0
T20210010637,Dry,1.0
T20210010640,Dry,1.0
T20210010642,Dry,1.0
T20210010643,Dry,1.0
T20210010646,Dry,1.0
T20210010648,Dry,1.0
T20210010651,Dry,1.0
T20210010652,Dry,1.0
T20210010653,Dry,1.0
T20210010654,Dry,1.0
T20210010655,Dry,1.0
T20210010658,Dry,1.0
T20210010659,Dry,1.0
T20210010660,Dry,1.0
T20210010661,Dry,1.0
T20210010662,Dry,1.0
T20210010664,Dry,1.0
T20210010669,Wet,2.0
T20210010672,Dry,1.0
T20210010675,Dry,1.0
T20210010677,Dry,1.0
T20210010678,Dry,1.0
T20210010679,Dry,1.0
T20210010681,Dry,1.0
T20210010682,Dry,1.0
T20210010684,Dry,1.0
T20210010686,Dry,1.0
T20210010692,Dry,1.0
T20210010694,Dry,1.0
T20210010696,Dry,1.0
T20210010698,Dry,1.0
T20210010700,Dry,1.0
T20210010701,Dry,1.0
T20210010703,Dry,1.0
T20210010704,Dry,1.0
T20210010705,Dry,1.0
T20210010706,Dry,1.0
T20210010708,Dry,1.0
T20210010710,Dry,1.0
T20210010712,Dry,1.0
T20210010714,Dry,1.0
T20210010717,Dry,1.0
T20210010720,Dry,1.0
T20210010721,Dry,1.0
T20210010723,Dry,1.0
T20210010727,Dry,1.0
T20210010728,Dry,1.0
T20210010730,Dry,1.0
T20210010733,Wet,2.0
T20210010736,Dry,1.0
T20210010737,Dry,1.0
T20210010739,Dry,1.0
T20210010740,Dry,1.0
T20210010741,Wet,2.0
T20210010742,Dry,1.0
T20210010743,Wet,2.0
T20210010744,Dry,1.0
T20210010746,Dry,1.0
T20210010748,Dry,1.0
T20210010749,Dry,1.0
T20210010750,Dry,1.0
T20210010751,Dry,1.0
T20210010752,Dry,1.0
T20210010753,Dry,1.0
T20210010754,Dry,1.0
T20210010756,Wet,2.0
T20210010757,Dry,1.0
T20210010758,Dry,1.0
T20210010759,Dry,1.0
T20210010763,Dry,1.0
T20210010764,Dry,1.0
T20210010766,Dry,1.0
T20210010768,Dry,1.0
T20210010769,Dry,1.0
T20210010770,Wet,2.0
T20210010771,Dry,1.0
T20210010776,Dry,1.0
T20210010778,Wet,2.0
T20210010781,Dry,1.0
T20210010782,Dry,1.0
T20210010784,Wet,2.0
T20210010787,Wet,2.0
T20210010789,Wet,2.0
T20210010790,Dry,1.0
T20210010791,Dry,1.0
T20210010792,Wet,2.0
T20210010794,Dry,1.0
T20210010795,Wet,2.0
T20210010796,Dry,1.0
T20210010797,Dry,1.0
T20210010799,Dry,1.0
T20210010801,Wet,2.0
T20210010802,Wet,2.0
T20210010803,Dry,1.0
T20210010805,Dry,1.0
T20210010807,Wet,2.0
T20210010808,Wet,2.0
T20210010809,Wet,2.0
T20210010815,Wet,2.0
T20210010817,Dry,1.0
T20210010818,Wet,2.0
T20210010820,Dry,1.0
T20210010821,Dry,1.0
T20210010822,Wet,2.0
T20210010826,Dry,1.0
T20210010827,Dry,1.0
T20210010829,Wet,2.0
T20210010830,Dry,1.0
T20210010839,Dry,1.0
T20210010840,Dry,1.0
T20210010841,Dry,1.0
T20210010843,Dry,1.0
T20210010844,Dry,1.0
T20210010845,Dry,1.0
T20210010847,Dry,1.0
T20210010850,Dry,1.0
T20210010851,Dry,1.0
T20210010855,Dry,1.0
T20210010856,Dry,1.0
T20210010858,Dry,1.0
T20210010859,Wet,2.0
T20210010862,Wet,2.0
T20210010863,Dry,1.0
T20210010864,Dry,1.0
T20210010866,Wet,2.0
T20210010867,Dry,1.0
T20210010868,Dry,1.0
T20210010870,Dry,1.0
T20210010872,Dry,1.0
T20210010874,Wet,2.0
T20210010875,Wet,2.0
T20210010876,Dry,1.0
T20210010877,Dry,1.0
T20210010878,Dry,1.0
T20210010880,Wet,2.0
T20210010881,Dry,1.0
T20210010883,Dry,1.0
T20210010887,Wet,2.0
T20210010891,Dry,1.0
T20210010893,Dry,1.0
T20210010894,"Wet, Muddy",2.67
T20210010896,Wet,2.0
T20210010897,Wet,2.0
T20210010898,Wet,2.0
T20210010900,Dry,1.0
T20210010903,Wet,2.0
T20210010904,Dry,1.0
T20210010908,Dry,1.0
T20210010911,Dry,1.0
T20210010915,Wet,2.0
T20210010916,Dry,1.0
T20210010920,Dry,1.0
T20210010921,Dry,1.0
T20210010924,Wet,2.0
T20210010925,Wet,2.0
T20210010933,Wet,2.0
T20210010934,Wet,2.0
T20210010935,Dry,1.0
T20210010937,Wet,2.0
T20210010940,Wet,2.0
T20210010941,Wet,2.0
T20210010947,Wet,2.0
T20210010950,Dry,1.0
T20210010952,Wet,2.0
T20210010954,Wet,2.0
T20210010957,Wet,2.0
T20210010958,Wet,2.0
T20210010960,Dry,1.0
T20210010965,Dry,1.0
T20210010967,Dry,1.0
T20210010969,Wet,2.0
T20210010970,Dry,1.0
T20210010973,Wet,2.0
T20210010974,Dry,1.0
T20210010975,Dry,1.0
T20210010984,Dry,1.0
T20210010985,Dry,1.0
T20210010986,Dry,1.0
T20210010987,Dry,1.0
T20210010988,Dry,1.0
T20210010990,Dry,1.0
T20210010991,Dry,1.0
T20210010993,Dry,1.0
T20210010994,Wet,2.0
T20210010996,Dry,1.0
T20210010998,Dry,1.0
T20210011004,Dry,1.0
T20210011009,Dry,1.0
T20210011013,Dry,1.0
T20210011015,Dry,1.0
T20210011017,Dry,1.0
T20210011018,Dry,1.0
T20210011020,Dry,1.0
T20210011021,Dry,1.0
T20210011022,Dry,1.0
T20210011023,Dry,1.0
T20210011027,Dry,1.0
T20210011032,"Wet, Muddy",2.67
T20210011033,Dry,1.0
T20210011034,Dry,1.0
T20210011035,Dry,1.0
T20210011037,Dry,1.0
T20210011038,Dry,1.0
T20210011039,Dry,1.0
T20210011042,Dry,1.0
T20210011043,Dry,1.0
T20210011045,Dry,1.0
T20210011046,Dry,1.0
T20210011050,Dry,1.0
T20210011051,Dry,1.0
T20210011058,Wet,2.0
T20210011059,Dry,1.0
T20210011060,Wet,2.0
T20210011062,Wet,2.0
T20210011063,Wet,2.0
T20210011064,Wet,2.0
T20210011066,Dry,1.0
T20210011068,Dry,1.0
T20210011069,Dry,1.0
T20210011070,Dry,1.0
T20210011071,Wet,2.0
T20210011073,Wet,2.0
T20210011075,Dry,1.0
T20210011076,Dry,1.0
T20210011077,Dry,1.0
T20210011078,Wet,2.0
T20210011080,Wet,2.0
T20210011081,Dry,1.0
T20210011082,Dry,1.0
T20210011083,Dry,1.0
T20210011087,"Wet, Muddy",2.67
T20210011088,Dry,1.0
T20210011092,Dry,1.0
T20210011095,Dry,1.0
T20210011098,Wet,2.0
T20210011099,Dry,1.0
T20210011100,Dry,1.0
T20210011101,Dry,1.0
T20210011104,Dry,1.0
T20210011105,Dry,1.0
T20210011106,Dry,1.0
T20210011108,Dry,1.0
T20210011109,Wet,2.0
T20210011110,Dry,1.0
T20210011113,Dry,1.0
T20210011117,Dry,1.0
T20210011120,Dry,1.0
T20210011123,Dry,1.0
T20210011125,Dry,1.0
T20210011126,Dry,1.0
T20210011130,Dry,1.0
T20210011132,Dry,1.0
T20210011134,Dry,1.0
T20210011135,Wet,2.0
T20210011136,Dry,1.0
T20210011139,Dry,1.0
T20210011141,Wet,2.0
T20210011142,Dry,1.0
T20210011143,Wet,2.0
T20210011144,Dry,1.0
T20210011145,Dry,1.0
T20210011147,Dry,1.0
T20210011150,Wet,2.0
T20210011152,Dry,1.0
T20210011154,Dry,1.0
T20210011159,Dry,1.0
T20210011163,Dry,1.0
T20210011169,Dry,1.0
T20210011172,Dry,1.0
T20210011173,Dry,1.0
T20210011174,Dry,1.0
T20210011175,Dry,1.0
T20210011176,Dry,1.0
T20210011178,Dry,1.0
T20210011179,Dry,1.0
T20210011180,Dry,1.0
T20210011182,Wet,2.0
T20210011183,Dry,1.0
T20210011185,Dry,1.0
T20210011186,"Wet, Icy",4.0
T20210011188,Dry,1.0
T20210011193,Dry,1.0
T20210011200,Dry,1.0
T20210011201,Dry,1.0
T20210011202,Dry,1.0
T20210011205,Dry,1.0
T20210011206,Dry,1.0
T20210011207,Dry,1.0
T20210011210,Dry,1.0
T20210011212,Dry,1.0
T20210011213,Wet,2.0
T20210011215,Wet,2.0
T20210011216,Dry,1.0
T20210011218,Dry,1.0
T20210011220,Dry,1.0
T20210011223,Dry,1.0
T20210011229,Dry,1.0
T20210011230,Dry,1.0
T20210011231,Dry,1.0
T20210011232,Dry,1.0
T20210011233,Dry,1.0
T20210011234,Wet,2.0
T20210011235,Dry,1.0
T20210011236,Dry,1.0
T20210011239,Dry,1.0
T20210011241,Dry,1.0
T20210011243,Dry,1.0
T20210011245,Dry,1.0
T20210011246,Dry,1.0
T20210011248,Dry,1.0
T20210011250,Dry,1.0
T20210011252,Dry,1.0
T20210011254,Dry,1.0
T20210011256,Dry,1.0
T20210011257,Wet,2.0
T20210011258,Dry,1.0
T20210011259,Dry,1.0
T20210011260,Dry,1.0
T20210011264,Dry,1.0
T20210011266,Dry,1.0
T20210011267,Dry,1.0
T20210011269,Dry,1.0
T20210011270,Dry,1.0
T20210011272,Dry,1.0
T20210011279,Dry,1.0
T20210011280,Dry,1.0
T20210011281,Dry,1.0
T20210011282,Dry,1.0
T20210011283,Dry,1.0
T20210011285,Wet,2.0
T20210011287,Dry,1.0
T20210011288,Dry,1.0
T20210011291,Dry,1.0
T20210011293,Dry,1.0
T20210011295,Dry,1.0
T20210011297,Dry,1.0
T20210011299,Dry,1.0
T20210011300,Dry,1.0
T20210011301,Dry,1.0
T20210011303,Dry,1.0
T20210011306,Dry,1.0
T20210011307,Dry,1.0
T20210011308,Wet,2.0
T20210011310,Dry,1.0
T20210011311,Dry,1.0
T20210011319,Dry,1.0
T20210011321,Dry,1.0
T20210011324,Dry,1.0
T20210011327,Dry,1.0
T20210011328,Dry,1.0
T20210011331,Dry,1.0
T20210011332,Dry,1.0
T20210011334,Dry,1.0
T20210011335,Dry,1.0
T20210011339,Dry,1.0
T20210011340,Wet,2.0
T20210011341,Dry,1.0
T20210011346,Dry,1.0
T20210011347,Dry,1.0
T20210011350,Dry,1.0
T20210011355,Dry,1.0
T20210011356,Dry,1.0
T20210011361,Dry,1.0
T20210011363,Dry,1.0
T20210011364,Dry,1.0
T20210011365,Dry,1.0
T20210011366,Dry,1.0
T20210011369,Wet,2.0
T20210011372,Dry,1.0
T20210011378,Dry,1.0
T20210011380,Wet,2.0
T20210011382,Dry,1.0
T20210011384,Dry,1.0
T20210011386,Dry,1.0
T20210011390,Dry,1.0
T20210011391,Dry,1.0
T20210011394,Dry,1.0
T20210011396,Dry,1.0
T20210011397,Wet,2.0
T20210011400,Dry,1.0
T20210011402,Dry,1.0
T20210011403,Wet,2.0
T20210011404,Dry,1.0
T20210011405,Dry,1.0
